tweet,label
Kawal Pilkada Ajak Warga Mengawal Pilgub DKI Jakarta - BeritaSatu https://goo.gl/0IbvGg  #Pilkada,positif
Aplikasi Kawal Pilkada Bantu Perhitungan Suara Pilgub Jakarta http://cnn.id/186741 pic.twitter.com/MElWwNd4gj,positif
Aplikasi Kawal Pilkada Bantu Perhitungan Suara Pilgub Jakarta http://prayudidarma.xyz/berita/aplikasi-kawal-pilkada-bantu-perhitungan-suara-pilgub-jakarta/ … pic.twitter.com/4CMmOoBQO4 http://fb.me/5psQPSZ7M ,positif
Aplikasi Kawal Pilkada Bantu Perhitungan Suara Pilgub Jakarta http://prayudidarma.xyz/berita/aplikasi-kawal-pilkada-bantu-perhitungan-suara-pilgub-jakarta/ …pic.twitter.com/4CMmOoBQO4,positif
Aplikasi Kawal Pilkada Bantu Perhitungan Suara Pilgub Jakarta http://prayudidarma.xyz/berita/aplikasi-kawal-pilkada-bantu-perhitungan-suara-pilgub-jakarta/ …pic.twitter.com/9TnV9xr5nZ,positif
"VIDEO: 7,2 Juta Surat Suara Pilgub Jakarta Rampung Dicetak di Makassar http://fb.me/155GjmxLJ ",netral
"#TuitMakassar VIDEO: 7,2 Juta Surat Suara Pilgub Jakarta Rampung Dicetak di Makassar #Makassar #Tuit",positif
Saya suka video @YouTube http://youtu.be/wxbPE3hB98o?a  AHOK DIMATA WARGA ASLI JAKARTA.TERHARU .PILGUB DKI 2017 - PUTRI TIGA,positif
Survei Pilgub Jakarta dilakukan saat Aksi 212?  Lumayan Ahok msh dapat 20% hahahaha pic.twitter.com/rCs1K4jB6y,negatif
Harusnya Reklamasi bisa memanfaatkan pilgub DKI jadi ajang untuk memajukan jakarta,positif
"Di jakarta boleh rame pilgub. Di jepang, masy. Indonesia bahu- membahu bangn masjid. Cc @AgusYudhoyono @AhokDjarot @aniesbaswedan @sandiuno",positif
"Berarti sudah bisa diduga 99% massa bayaran.. Kira2 berapa ya, Apa ada yang tau standar massa bayaran di pilgub dki jakarta? Hehe https://twitter.com/TeddyGusnaidi/status/820989037938778116 …",negatif
Kawal Pilkada Ajak Warga Mengawal Pilgub DKI Jakarta http://www.beritasatu.com/iptek/409594-kawal-pilkada-ajak-warga-mengawal-pilgub-dki-jakarta.html?utm_source=dlvr.it&utm_medium=twitter …pic.twitter.com/8WcbdP89qI,positif
Kawal Pilkada Ajak Warga Mengawal Pilgub DKI Jakarta https://goo.gl/ugPeZD ,positif
"Pilgub Jakarta ini kayak pacar orang lain yang diributin, yah. Yang punya malah kadang woles. Pacar tetangga emang lebih hijau.",negatif
Serah Terima Surat Suara Pilgub DKI Jakarta Digelar Kamis http://wp.me/p7rgSH-7Pv pic.twitter.com/AAYeVJPSuG,positif
#PopulerB1 #Iptek: Kawal Pilkada Ajak Warga Mengawal Pilgub DKI Jakarta http://brt.st/5qxz pic.twitter.com/QTvL5XWqeV,positif
Surat suara Pilgub DKI Jakarta siap dikirim http://www.makassarterkini.com/berita/5443/surat-suara-pilgub-dki-jakarta-siap-dikirim?utm_source=dlvr.it&utm_medium=twitter …pic.twitter.com/9zaAyYTdTu,positif
"@lanangjaran Ini debat seru PILGUB Jakarta, apalagi ada Ira Koesno sbg moderator. Yuk lihat & share https://youtu.be/X8qkOkDARfs ",positif
"Ini debat seru PILGUB Jakarta, apalagi ada Ira Koesno sbg moderator. Yuk lihat & share https://youtu.be/X8qkOkDARfs ",positif
Surat suara Pilgub DKI Jakarta siap dikirim http://www.makassarterkini.com/berita/5443/surat-suara-pilgub-dki-jakarta-siap-dikirim …pic.twitter.com/YGahsSdPqq,positif
Surat suara Pilgub DKI Jakarta siap dikirim http://www.makassarterkini.com/berita/5443/surat-suara-pilgub-dki-jakarta-siap-dikirim …pic.twitter.com/aDhbdPNVuJ,positif
Si rusuh FPI itu subur2nya di era persiden yg 10 th kemarin. Seemoga rakyat jakarta jeli dalam pilGub besok.,positif
"@ahokdijegal Ini debat seru PILGUB Jakarta, apalagi ada Ira Koesno sbg moderator. Yuk lihat & share https://youtu.be/X8qkOkDARfs ",positif
"@Richardotio Ini debat seru PILGUB Jakarta, apalagi ada Ira Koesno sbg moderator. Yuk lihat & share https://youtu.be/X8qkOkDARfs ",positif
"@Gerak_kebajikan Ini debat seru PILGUB Jakarta, apalagi ada Ira Koesno sbg moderator. Yuk lihat & share https://youtu.be/X8qkOkDARfs ",positif
"@MemeyNeli Ini debat seru PILGUB Jakarta, apalagi ada Ira Koesno sbg moderator. Yuk lihat & share https://youtu.be/X8qkOkDARfs ",positif
"@AhokDjarot Ini debat seru PILGUB Jakarta, apalagi ada Ira Koesno sbg moderator. Yuk lihat & share https://youtu.be/X8qkOkDARfs ",positif
#PopulerB1 #Iptek: Kawal Pilkada Ajak Warga Mengawal Pilgub DKI Jakarta http://brt.st/5qxz pic.twitter.com/36ggiI9JoZ,positif
"7,2 Juta Surat Suara Pilgub Jakarta Rampung Dicetak: http://youtu.be/4aFPVI-BDiw?a  via @YouTube",netral
krn pake bahasa betawi terlalu mainstream akhirnya calon no 1 ini pake bahasa jawa but pilgub di DKI JAKARTA,positif
Siapakah Pilihanmu Pilgub DKI Jakarta 2017 ? #AyoNomorSiji,netral
Berita #Jakarta: Kawal Pilkada Ajak Warga Mengawal Pilgub DKI Jakarta http://ow.ly/SmT9508BZqV ,positif
berasa liat kampanye pilgub Jakarta  https://twitter.com/hyun_sh6/status/820568985003405312 …,positif
Kawal Pilkada Ajak Warga Mengawal Pilgub DKI Jakarta - BeritaSatu https://goo.gl/5QMlpg  #Pilkada,positif
#Fokus Kawal Pilkada Ajak Warga Mengawal Pilgub DKI Jakarta - BeritaSatu http://dlvr.it/N6zsSG ,positif
Kenapa Diskotek Alexis Mengemuka di Debat Pilgub DKI Jakarta  #Kenapa #Diskotek #Alexis #Mengemuka #di #Debat... http://fb.me/18fWqTgB0 ,netral
Kawal Pilkada Ajak Warga Mengawal Pilgub DKI Jakarta - BeritaSatu https://goo.gl/Zr6UK3  #Pilkada,positif
Ayo warga Jakarta ber SATU lah mari kita coblos No SATU di Pilgub DKI 15 Feb 2017 #30HariLagiMilihAgusSylvi Jangan kasih Kendor dukungannyapic.twitter.com/BePyBZfsLi,positif
"Debat pertama Pilgub Jakarta: Ketiga cagub tergiur ikut Pilpres 2019? via @RapplerID http://s.rplr.co/YEY52zQ . Buat Agus, to be or not to be",netral
Berita | Kandidat Pilgub DKI Jakarta Akan Berdebat pada 13 Januari 2017 http://rumahpemilu.org/id/kandidat-pilgub-dki-jakarta-akan-berdebat-pada-13-januari-2017/ …pic.twitter.com/F9J591DMUQ,netral
Berita | Kandidat Pilgub DKI Jakarta Akan Berdebat pada 13 Januari 2017 http://rumahpemilu.org/id/kandidat-pilgub-dki-jakarta-akan-berdebat-pada-13-januari-2017/ …pic.twitter.com/8jLRUVReFC,netral
Ayo AHY menangkan pilgub Jakarta #JakartaJuara1,positif
"i'm not into jakarta's pilgub but this meme is hilarious.

plus, bagi penulis, di meme ini ada pelajaran penting ttg dialog & karakterisasi. pic.twitter.com/JD4Ykliv1T",positif
Karakteristik pemilih di Jakarta dalam Pilgub @AgusYudhoyono @sylviana_murni @karib_ahy @AgusFansClub_ #AgusSylviMakinTerdepanpic.twitter.com/8BNTRbQgZa,netral
Begini Duduk Persoalannya Kenapa Diskotek Alexis Mengemuka di Debat Pilgub DKI Jakarta http://fb.me/1QRw9cNHh ,netral
"PILGUB DKI JAKARTA : Saat Debat, Agus Yudhoyono Dinilai Terlalu Banyak Senyum https://goo.gl/fb/xHm7p5 ",negatif
"PILGUB DKI JAKARTA : Saat Debat, Agus Yudhoyono Dinilai Terlalu Banyak Senyum http://dlvr.it/N6v6Lr pic.twitter.com/BCzMKG4nEh",negatif
Saya menambahkan video ke playlist @YouTube http://youtu.be/wxbPE3hB98o?a  AHOK DIMATA WARGA ASLI JAKARTA.TERHARU .PILGUB DKI 2017 - PUTRI,positif
"Berita #Jakarta: 7,2 Juta Surat Suara Pilgub Jakarta Rampung Dicetak http://ow.ly/LTy3508BvTF ",netral
"#Fokus 7,2 Juta Surat Suara Pilgub Jakarta Rampung Dicetak - Tribun Timur http://dlvr.it/N6tNH6 ",netral
"7,2 Juta Surat Suara Pilgub Jakarta Rampung Dicetak: Proses pencetakan surat suara ini… https://goo.gl/fb/AtPxXF ",netral
"7,2 Juta Surat Suara Pilgub Jakarta Rampung Dicetak http://fb.me/5Y2Ay7yES ",netral
"7,2 Juta Surat Suara Pilgub Jakarta Rampung Dicetak http://dlvr.it/N6t5r1 ",netral
"#TuitMakassar 7,2 Juta Surat Suara Pilgub Jakarta Rampung Dicetak #Makassar #Tuit",netral
Anies: Pilgub Bukan Ajang Pemilihan Program Calon Gubernur DKI Jakarta Anies Bas  http://video.metrotvnews.com/play/2017/01/16/643263/anies-pilgub-bukan-ajang-pemilihan-program …,positif
GNPF dan PPI Serukan Ajakan Memilih Pemimpin Muslim Pada Pilgub DKI Jakarta 2017 http://youtu.be/ZSSNCG5TJIM?a ,positif
PDIP dan PAN Puas dengan Hasil Debat Pilgub Jakarta Jilid 1 - tirto.id (Siaran Pers) (Blog) http://ift.tt/2jotHvW ,positif
"#Ahok #PilgubJakarta #Debat1PilkadaDKI

""Pasti ada. Tapi yang senyum bahagia, yang bersyukur terima kasih sama... http://fb.me/HiJbixpo ",positif
"Hellowwwww
Kau itu ga tinggal di Jakarta jadi gausa sok sok jadi pengamat politik pilgub yg cuman tau berita gajelas dri ""sosmed"" pleasedeh",negatif
yg pilgub Jakarta yg repot SE-INDONESIA RAYA #salam2jari,negatif
Artiket saya tentang Pilgub DKI Jakarta 2017 kembali di publish oleh MODERN DIPLOMACY. Bedanya data survei tidak... http://fb.me/Y7bqqajQ ,netral
"Rasanya memang TIDAK ADA 2 nya panas pilgub Jakarta tahun ini.
.
Tapi, pertemanan kita tetap No.… https://www.instagram.com/p/BPSPWtSjqxE/ ",negatif
"KEBERSAMAAN

Saat ini kita lagi hanyut dengan suasana pilgub Jakarta, salah satu isu yang menarik adalah... http://fb.me/1PiiL3vdd ",positif
PDIP dan PAN Puas dengan Hasil Debat Pilgub Jakarta Jilid 1 - tirto.id (Siaran Pers) (Blog) http://ift.tt/2jyhN0a ,positif
"Saya menambahkan video ke playlist @YouTube http://youtu.be/DEA0fV-qNsg?a  PILGUB DKI,seandainya saya orang Jakarta.",netral
Hasil Debat Pilgub DKI Makin Memantapkan Pilihan Masyarakat Jakarta -... http://fb.me/5uJjRVkkn ,positif
AHOK DIMATA WARGA  ASLI JAKARTA.TERHARU  .PILGUB DKI 2017 - PUTRI TIGAputri tigaRecommended for you https://m.youtube.com/watch?v=wxbPE3hB98o&itct=CAoQpDAYCCITCNrco6G1xNECFVyyaAodN00N1TIKd2F0Y2gtdnJlY0i2hNKFzvm07K4B …,positif
"Pilgub ini pada akhirnya... Hanya warga jakarta yang berhak memilih, sekian..",positif
Pejabat BANGSAT di Jakarta lagi cari cara supaya Ahok kalah dalam pilgub tahun ini.,negatif
"Timeline masih dipenuhi badai debat pilgub dki jakarta. Banyakan ttg negatifnya, yg positif banyak di ira koesnonya",negatif
Pilgub DKI Satu Putaran karena Semua Warga Jakarta Yakin #AgusSylviMakinOke Untuk Pimpin Jakarta pic.twitter.com/iGaON1I6Ks,positif
"Waktu Pilpres, kedutaan kirim berkas surat suara ke semua WNI di sini. Skr PilGub Jakarta kok ga ada telp dr mreka ya? Masa aku Golput sih?",negatif
AHOK DIMATA WARGA JAKARTA YG ASLI .PILGUB DKI 2017 - PUTRI TIGA http://fb.me/7BtSvmmTh ,positif
Sebagai warga DKI yg tinggal di serpong pada pilgub DKI Jakarta ini sebenernya gwe masih belom bersikap mau pilih Gubernur DKI yg mana?,netral
PDIP dan PAN Puas dengan Hasil Debat Pilgub Jakarta Jilid 1 - tirto.id (Siaran Pers) (Blog) http://ift.tt/2itTQFN ,positif
Kayanya yg lebih banyak komen Pilgub DKI orang luar Jakarta he he,negatif
I liked a @YouTube video http://youtu.be/wxbPE3hB98o?a  AHOK DIMATA WARGA ASLI JAKARTA.TERHARU .PILGUB DKI 2017 - PUTRI TIGA,positif
Ini dokumentari Jakarta Unfair. Yang disebut mas @AgusYudhoyono di debat pilgub kmrn https://twitter.com/AlineaTV/status/820556764072415232 …,negatif
"#AniesBaswedan #Debat1PilkadaDKI #PilgubJakarta

Dengan hasil poling itu Anies beranggapan bahwa gaya komunikasi... http://fb.me/1xA0CQs8c ",netral
Berita | Kandidat Pilgub DKI Jakarta Akan Berdebat pada 13 Januari 2017 http://rumahpemilu.org/id/kandidat-pilgub-dki-jakarta-akan-berdebat-pada-13-januari-2017/ …pic.twitter.com/ov7WnXuPvN,netral
Berita | Kandidat Pilgub DKI Jakarta Akan Berdebat pada 13 Januari 2017 http://rumahpemilu.org/id/kandidat-pilgub-dki-jakarta-akan-berdebat-pada-13-januari-2017/ …pic.twitter.com/Ha7PeepKbM,netral
"#Debat1PilkadaDKi #IraKoesno #PilgubJakarta

Nama Ira Koesno mendadak jadi perbincangan di jagat maya saat debat... http://fb.me/2X30H0bPM ",positif
SiBonekaKayu: Semoga di DEBAT PILGUB JAKARTA berikutnya ada Paslon yang menanyakan kelanjutan rencana lokalisasi p… http://ift.tt/2jx65mp ,positif
alfa_alfi_alfu: SiBonekaKayu: Semoga di DEBAT PILGUB JAKARTA berikutnya ada Paslon yang menanyakan kelanjutan renc… http://ift.tt/2jSkRb6 ,positif
SiBonekaKayu: Semoga di DEBAT PILGUB JAKARTA berikutnya ada Paslon yang menanyakan kelanjutan rencana lokalisasi p… http://ift.tt/2jx65mp ,positif
#Fokus Kenapa Diskotek Alexis Mengemuka di Debat Pilgub DKI Jakarta - Bangka Pos http://dlvr.it/N6YvrX ,positif
AHOK DIMATA WARGA  ASLI JAKARTA.TERHARU  .PILGUB DKI 2017 – PUTRI TIGA – Jakarta Video http://www.youtube.com/watch?feature=player_embedded&v=wxbPE3hB98o … http://jakartainformer.com/152905/ahok-dimata-warga-asli-jakarta-terharu-pilgub-dki-2017-putri-tiga-jakarta-video/ …,positif
Kawal Pilkada interesting civil society initiative monitoring the upcoming gubernatorial elections in Jakarta. #pilgub DKI. https://twitter.com/yanuarnugroho/status/820449469535653888 …,positif
Survei elektabilitas Paslon Pilgub DKI Jakarta 2017 pic.twitter.com/uXErUc7S2J,netral
"Ini adalah foto debat calon Pilgub DKI Jakarta, yang terlihat masing-masing pasangan calon sedang beradu visi misi. #ThisWeekHitspic.twitter.com/QkCZRBmINa",positif
"Kesimpulan sementara hasil debat 1 pilgub jakarta :

1. Agus = menghafal
2.Ahok = menjawab
3.Anies =… - Jake — https://path.com/p/48DpRu ",negatif
Yang Pilgub dijakarta yang milih orang jakarta... tapi yang gontok2an dan gopoh teriak tolak pemimpin non muslim... http://fb.me/5YI5mC6IV ,negatif
"#Debat1PilkadaDKI #AgusYudhoyono #PilgubJakarta

Satu di antara netizen bahkan langsung membuat hitung-hitungan... http://fb.me/3sx9FGhYh ",negatif
SubhanAllah Baca Al-Quran berjamaah Dan Doa Bersama membawa hikmah dan berkah untuk DKI JAKARTA untuk PILGUB 1 & 3 pic.twitter.com/SxmYMWFWdj,positif
"WAH NETIZEN LEBIH MEMILIH IRA KOESNO DALAM PILGUB DKI JAKARTA

Perhatian penonton, termasuk netizen rupanya tak... http://fb.me/1Iyql0Aik ",positif
"Pilgub Jakarta disiarkan Nasional, Pilgub Pontianak disiarkan Ruai, just say'n tho",negatif
PDIP dan PAN Puas dengan Hasil Debat Pilgub Jakarta Jilid 1 - tirto.id (Siaran Pers) (Blog) http://ift.tt/2iy53sc ,positif
Pakar: Menang Debat Belum Tentu Unggul Pilgub DKI Jakarta http://fb.me/1z3WD0cbs ,negatif
"#Debat1PilkadaDKI  ... Fakta dan hal menarik yang terjadi saat Pilgub DKI Jakarta 2017...
http://www.adaenamm.info/2017/01/6-fakta-dan-hal-menarik-tentang-debat.html …",positif
VIDEO DEBAT PILGUB JAKARTA #AHY(3): http://youtu.be/7NgaGiWIdQQ?a  via @YouTube,netral
VIDEO DEBAT PILGUB JAKARTA #AHY(1): http://youtu.be/tM7Izy8zx9s?a  via @YouTube,netral
VIDEO DEBAT PILGUB JAKARTA #AHY(2): http://youtu.be/5_grNXgItJE?a  via @YouTube,netral
Pakar: Menang Debat Belum Tentu Unggul Pilgub DKI Jakarta http://fb.me/1dTGW2MaF ,negatif
Pakar: Menang Debat Belum Tentu Unggul Pilgub DKI Jakarta http://dlvr.it/N6VnD1 pic.twitter.com/uA2Me3dGaV,negatif
"Banyak analisis dan pernyataan dukung mendukung pilgub Jakarta setelah debat putaran pertama. Saya, Ira Koesno... http://fb.me/1AVMS7juo ",netral
"Debat pilgub
Indah : terakhir, apa pesan untuk warga jakarta.

Rudi : warga, klo kalian cinta sm seseorang ungkapin y, jd patah ht nya g lm.",positif
Ini Duduk Perkara Diskotek Alexis Mencuat di Debat Pilgub DKI Jakarta http://dlvr.it/N6V9Q4 pic.twitter.com/PSxx2KpsGd,negatif
"Debat pilgub
Indah : pak ini sudah keluar dari konteks debat pilgub jakarta,

Rudi : maaf g mau lg debat, aku tau selalu salah d mata mu.",negatif
"Debat pilgub
Indah : visi dan misi untuk jakarta ?

Saya : nothing to lose, ky visi dan misi di awal aku menatap mata mu.",netral
"#Debat1PilkadaDKI #PilgubJakarta #AgusYudhoyono #Ahok #Anies

Menakar kepintaran akademik seseorang tentu harus... http://fb.me/327kgut5U ",netral
"#Tribun-Video.Com
Meme Kocak Ira Koesno yang Bikin Salah Fokus di Debat Pilgub DKI Jakarta http://fb.me/6aZfclWCl ",positif
Begini Duduk Persoalannya Kenapa Diskotek Alexis Mengemuka di Debat Pilgub DKI Jakarta http://fb.me/15W8Il45M ,netral
Begini Duduk Persoalannya Kenapa Diskotek Alexis Mengemuka di Debat Pilgub DKI Jakarta https://goo.gl/vc96uO pic.twitter.com/wj8uJIl3v7,netral
Majelis Pelayan Jakarta siap kawal Pilgub tanpa politik uang http://okz.me/CXuaU pic.twitter.com/BCCY2SAx5f,positif
Curhat Ira Koesno Pascadebat Perdana Pilgub DKI Jakarta http://bit.ly/2iUEtH8 ,netral
"Berikut bisa dibaca tulisan saya yg dimuat Jurnal Internasional ""Foreign Policy"" soal Pilgub Jakarta 2017.... http://fb.me/13EEi2jAV ",netral
"pilgub sumut daridulu gitu2 aja bang haha. Masih mending jakarta, muncul figur Ahok, gubernur yg berkarakter ",positif
"DEBAT PILGUB DKI JAKARTA 2017,,,,,,,segmen 5 dan akhir: http://youtu.be/I2nQw0jmSoY?a  melalui @YouTube",negatif
Karakter masing-masing calon pilgub sangat hebat tinggal rakyat dki nanti yang memutuskan sapakah yang pantas mengawal Jakarta,positif
"Kalo lo pikir debat pilgub jakarta kemarin dagelan, berarti lo belom liat debat pilgub banten. https://twitter.com/BonnieTriyana/status/813897936337661952 …",negatif
#Fokus Curhat Ira Koesno Pascadebat Perdana Pilgub DKI Jakarta - Tribunnews http://dlvr.it/N6NNLV ,netral
Berita #Jakarta: Curhat Ira Koesno Pascadebat Perdana Pilgub DKI Jakarta http://ow.ly/6S6C508zi8g ,netral
Begini Duduk Persoalannya Kenapa Diskotek Alexis Mengemuka di Debat Pilgub DKI Jakarta http://bit.ly/2jQkuOh ,netral
Curhat Ira Koesno Pascadebat Perdana Pilgub DKI Jakarta http://dlvr.it/N6Mtw6 ,netral
#kabarPKC |  Curhat Ira Koesno Pascadebat Perdana Pilgub DKI Jakarta http://dlvr.it/N6Msc6 pic.twitter.com/sPgifsjNuR,netral
Curhat Ira Koesno Pascadebat Perdana Pilgub DKI Jakarta http://dlvr.it/N6MsZy  • Tribun Pekanbaru,netral
Curhat Ira Koesno Pascadebat Perdana Pilgub DKI Jakarta http://dlvr.it/N6MsYb  #TribunNews,netral
Curhat Ira Koesno Pascadebat Perdana Pilgub DKI Jakarta http://pekanbaru.tribunnews.com/2017/01/14/curhat-ira-koesno-pascadebat-perdana-pilgub-dki-jakarta?utm_source=dlvr.it&utm_medium=twitter …pic.twitter.com/NKjTIOsaQ9,netral
#TuitPekanbaru Curhat Ira Koesno Pascadebat Perdana Pilgub DKI Jakarta #Pekanbaru #Tuit,netral
Curhat Ira Koesno Pascadebat Perdana Pilgub DKI Jakarta http://dlvr.it/N6Ms9j ,netral
Curhat Ira Koesno Pascadebat Perdana Pilgub DKI Jakarta http://dlvr.it/N6Ms9B  (TribunPekanbaru),netral
Curhat Ira Koesno Pascadebat Perdana Pilgub DKI Jakarta http://dlvr.it/N6Ms6h ,netral
Curhat Ira Koesno Pascadebat Perdana Pilgub DKI Jakarta http://dlvr.it/N6Ms2X ,netral
Curhat Ira Koesno Pascadebat Perdana Pilgub DKI Jakarta http://dlvr.it/N6MrpB ,netral
Curhat Ira Koesno Pascadebat Perdana Pilgub DKI Jakarta http://dlvr.it/N6Mrmn ,netral
Curhat Ira Koesno Pascadebat Perdana Pilgub DKI Jakarta http://dlvr.it/N6Mrl9  #RIAU,netral
Curhat Ira Koesno Pascadebat Perdana Pilgub DKI Jakarta http://dlvr.it/N6MXB9 pic.twitter.com/GsNxMtqfbJ,netral
Curhat Ira Koesno Pascadebat Perdana Pilgub DKI Jakarta http://dlvr.it/N6MZlx pic.twitter.com/xi2eIHXIRu,netral
WAJIB BACA --> Curhat Ira Koesno Pascadebat Perdana Pilgub DKI Jakarta http://dlvr.it/N6MZCT pic.twitter.com/Nu2UiYKLfI,netral
#Prihatin Curhat Ira Koesno Pascadebat Perdana Pilgub DKI Jakarta http://dlvr.it/N6MY1l pic.twitter.com/ptmek7nmfr,netral
"Curhat Ira Koesno Pascadebat Perdana Pilgub DKI Jakarta: Ira menuturkan, bagian yang cukup sulit dalam memoderasi… http://www.tribunnews.com/metropolitan/2017/01/14/curhat-ira-koesno-pascadebat-perdana-pilgub-dki-jakarta?utm_source=dlvr.it&utm_medium=twitter …pic.twitter.com/0NpOakHNJK",netral
Curhat Ira Koesno Pascadebat Perdana Pilgub DKI Jakarta http://dlvr.it/N6MXJM pic.twitter.com/hF4ol8aj7W,netral
Curhat Ira Koesno Pascadebat Perdana Pilgub DKI Jakarta http://dlvr.it/N6MXH3 pic.twitter.com/St9iw3CIV8,netral
Curhat Ira Koesno Pascadebat Perdana Pilgub DKI Jakarta http://dlvr.it/N6MXDF pic.twitter.com/1OYt7bikOe,netral
Curhat Ira Koesno Pascadebat Perdana Pilgub DKI Jakarta http://dlvr.it/N6MXBX pic.twitter.com/12MobmMYIo,netral
Curhat Ira Koesno Pascadebat Perdana Pilgub DKI Jakarta http://dlvr.it/N6MXB9 pic.twitter.com/FLB8xd54fp,netral
Curhat Ira Koesno Pascadebat Perdana Pilgub DKI Jakarta https://goo.gl/d4hl24 pic.twitter.com/aVF1JaYklE,netral
Curhat Ira Koesno Pascadebat Perdana Pilgub DKI Jakarta http://dlvr.it/N6MX1d pic.twitter.com/4RxDOCOLxY,netral
Curhat Ira Koesno Pascadebat Perdana Pilgub DKI Jakarta http://dlvr.it/N6MX5j ,netral
Curhat Ira Koesno Pascadebat Perdana Pilgub DKI Jakarta http://dlvr.it/N6MWsw ,netral
Curhat Ira Koesno Pascadebat Perdana Pilgub DKI Jakarta http://dlvr.it/N6MWpV ,netral
Curhat Ira Koesno Pascadebat Perdana Pilgub DKI Jakarta http://dlvr.it/N6MWp8 ,netral
Curhat Ira Koesno Pascadebat Perdana Pilgub DKI Jakarta http://dlvr.it/N6MWmC pic.twitter.com/lsjjNEV5sa,netral
Curhat Ira Koesno Pascadebat Perdana Pilgub DKI Jakarta http://dlvr.it/N6MWT9 ,netral
Curhat Ira Koesno Pascadebat Perdana Pilgub DKI Jakarta http://dlvr.it/N6MWMs ,netral
Curhat Ira Koesno Pascadebat Perdana Pilgub DKI Jakarta http://dlvr.it/N6MWR2 ,netral
Curhat Ira Koesno Pascadebat Perdana Pilgub DKI Jakarta http://dlvr.it/N6MWR7 ,netral
Curhat Ira Koesno Pascadebat Perdana Pilgub DKI Jakarta http://dlvr.it/N6MWN5 ,netral
"#buzzer Versi Ira Koesno, Begini Curhatnya Pasca-Debat Pertama Pilgub DKI Jakarta http://dlvr.it/N6MPfP  #kaltim",netral
"Versi Ira Koesno, Begini Curhatnya Pasca-Debat Pertama Pilgub DKI Jakarta http://dlvr.it/N6MPT3 pic.twitter.com/MVOjr2fvue",netral
"Versi Ira Koesno, Begini Curhatnya Pasca-Debat Pertama Pilgub DKI Jakarta http://dlvr.it/N6MPVH pic.twitter.com/9DPdmQ7gpe",netral
